enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance
Other,10861,,,,,,
Work,10860,1fd64653-45e2-45ba-a5a9-4360657e1317,Work,,https://bedes.lbl.gov/node/1fd64653-45e2-45ba-a5a9-4360657e1317,9ae91208-70a6-4fe4-b486-166eadb219f7,1.0
Personal,10859,71758863-7b29-4739-9323-0d53d78d716f,Personal,Email address used for personal communication.,https://bedes.lbl.gov/node/71758863-7b29-4739-9323-0d53d78d716f,a5417185-7c94-4c4a-8bc3-36e84863c764,1.0
Other,10858,,,,,,
Cell,10857,,,,,,
Evenings,10856,a4ab3eae-0883-4a44-b3d1-c6e41035df9f,Evening,"Phone number where contact can be reached during evening, or after regular work hours.",https://bedes.lbl.gov/node/a4ab3eae-0883-4a44-b3d1-c6e41035df9f,a36b4cb4-6b96-4127-94df-38d007bc2a99,0.975
Days,10855,,,,,,
Other,10854,,,,,,
Originator,10853,15f6f937-69ce-4451-b8dc-d2b82b6c0a38,Originator,Institution with primary responsibility for processing a loan application.,https://bedes.lbl.gov/node/15f6f937-69ce-4451-b8dc-d2b82b6c0a38,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Servicer,10852,e457cfd3-4456-4558-be92-31cb9a933a12,Servicer,Institution with primary responsibility for collecting and tracking a loan borrower payments.,https://bedes.lbl.gov/node/e457cfd3-4456-4558-be92-31cb9a933a12,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Lender,10851,2f94a5ff-a488-400f-bc99-639420789f77,Lender,Lending institution or company,https://bedes.lbl.gov/node/2f94a5ff-a488-400f-bc99-639420789f77,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Controls Engineer,10850,f407cc1f-9253-4a95-8715-27d07670cf77,Controls engineer,The controls engineer of record,https://bedes.lbl.gov/node/f407cc1f-9253-4a95-8715-27d07670cf77,7d3e348a-253b-44aa-8b01-2967133a0c0c,0.9514705882352941
Electrical Engineer,10849,8aa09ae4-d894-4f7c-9cda-d3876d91886c,Electrical engineer,The electrical engineer of record,https://bedes.lbl.gov/node/8aa09ae4-d894-4f7c-9cda-d3876d91886c,7d3e348a-253b-44aa-8b01-2967133a0c0c,0.9567251461988304
Trainer,10848,835a1b1b-d3a0-43dc-828f-b2b46b3486f3,Trainer,Trainer,https://bedes.lbl.gov/node/835a1b1b-d3a0-43dc-828f-b2b46b3486f3,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Facility Manager,10847,724043e1-cef0-4b93-99de-ee4b81a24b5a,Facility manager,Facility manager,https://bedes.lbl.gov/node/724043e1-cef0-4b93-99de-ee4b81a24b5a,7d3e348a-253b-44aa-8b01-2967133a0c0c,0.975
Facilitator,10846,2b4a6297-f42b-4c49-9ca3-2dd4305b9d11,Facilitator,Project or process facilitator,https://bedes.lbl.gov/node/2b4a6297-f42b-4c49-9ca3-2dd4305b9d11,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
ESCO,10845,b9153527-3fc7-433a-8087-b5512c2ced76,ESCO,Energy savings/service company,https://bedes.lbl.gov/node/b9153527-3fc7-433a-8087-b5512c2ced76,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Electric Distribution Utility (EDU),10844,,,,,,
Power plant,10843,1054ae75-7237-4776-850d-04c566f7be39,Power plant,Individual power plant,https://bedes.lbl.gov/node/1054ae75-7237-4776-850d-04c566f7be39,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Utility,10842,fb748dd3-6611-4a63-afdb-eebf3a78dae7,Utility,"A premises providing services for the public such as electricity, natural gas, water, sewage, and telecommunications.",https://bedes.lbl.gov/node/fb748dd3-6611-4a63-afdb-eebf3a78dae7,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Authority Having Jurisdiction,10841,7ea2f583-2a9e-40da-a41d-7460d01ed0bb,Authority having jurisdiction,"Also known as the ""AHJ"". The city, county or other authority with jurisdiction over building permits and inspections.",https://bedes.lbl.gov/node/7ea2f583-2a9e-40da-a41d-7460d01ed0bb,7d3e348a-253b-44aa-8b01-2967133a0c0c,0.9724137931034482
Service and Product Provider,10840,7c96f4c3-363d-4fb1-b3fc-a6e17872b7cc,Service and product provider,The ABS Service and Product Provider associated with a Portfolio Manager Facility.,https://bedes.lbl.gov/node/7c96f4c3-363d-4fb1-b3fc-a6e17872b7cc,7d3e348a-253b-44aa-8b01-2967133a0c0c,0.9714285714285714
Energy Consultant,10839,4a50de4a-8222-4f9c-bfdb-ebb0802db4ba,Energy consultant,The energy consultant of record,https://bedes.lbl.gov/node/4a50de4a-8222-4f9c-bfdb-ebb0802db4ba,7d3e348a-253b-44aa-8b01-2967133a0c0c,0.9764705882352941
Mechanical Engineer,10838,8ca644b3-75a6-4303-9207-2c269452baf2,Mechanical engineer,The mechanical engineer of record,https://bedes.lbl.gov/node/8ca644b3-75a6-4303-9207-2c269452baf2,7d3e348a-253b-44aa-8b01-2967133a0c0c,0.9567251461988304
Architect,10837,2e5e9f78-4429-448e-8b23-91371b8aa360,Architect,The architect of record,https://bedes.lbl.gov/node/2e5e9f78-4429-448e-8b23-91371b8aa360,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Billing,10836,ef68ebd7-a2c7-489c-a19f-9f02bd043539,Billing,The address where the utility bills are sent.,https://bedes.lbl.gov/node/ef68ebd7-a2c7-489c-a19f-9f02bd043539,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Service,10835,f6d23dca-b8af-4cf2-b5b8-4ee50700be38,Service,These establishments may provide general services on the premises.,https://bedes.lbl.gov/node/f6d23dca-b8af-4cf2-b5b8-4ee50700be38,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Builder,10834,8656f8dc-105c-479d-8d82-8571f40f501a,Builder,Contact information for the builder.,https://bedes.lbl.gov/node/8656f8dc-105c-479d-8d82-8571f40f501a,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Evaluator,10833,3366c1eb-43d1-4400-85bd-b28d78c77a2b,Evaluator,Contact Information for the evaluator,https://bedes.lbl.gov/node/3366c1eb-43d1-4400-85bd-b28d78c77a2b,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
MV Agent,10832,,,,,,
Commissioning Agent,10831,07f2aa09-8929-442f-802b-3fbaca477c71,Commissioning agent,Contact Information for the commissioning agent.,https://bedes.lbl.gov/node/07f2aa09-8929-442f-802b-3fbaca477c71,7d3e348a-253b-44aa-8b01-2967133a0c0c,0.9789473684210526
Financier,10830,ae6dd3e2-3e3b-495f-819a-3a85f2157c6d,Financier,Contact information for the financier,https://bedes.lbl.gov/node/ae6dd3e2-3e3b-495f-819a-3a85f2157c6d,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Implementer,10829,2780cc15-0080-4fcb-b27d-e8c2ba8a05a6,Implementer,Contact information for the project or measure implementer.,https://bedes.lbl.gov/node/2780cc15-0080-4fcb-b27d-e8c2ba8a05a6,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Contractor,10828,ea7184b7-848a-4d34-a798-bd847c78add2,Contractor,Contact information for the contractor.,https://bedes.lbl.gov/node/ea7184b7-848a-4d34-a798-bd847c78add2,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Energy Modeler,10827,2cb4aa70-21e3-42f3-b71d-65afa5729b6a,Energy modeler,Contact information for the energy modeler.,https://bedes.lbl.gov/node/2cb4aa70-21e3-42f3-b71d-65afa5729b6a,7d3e348a-253b-44aa-8b01-2967133a0c0c,0.9714285714285714
Energy Auditor,10826,70453ad6-b14d-4f7a-bfbb-6bb86274ec16,Energy Auditor,Contact information for the energy auditor.,https://bedes.lbl.gov/node/70453ad6-b14d-4f7a-bfbb-6bb86274ec16,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Operator,10825,e8441dff-490b-4da1-996b-36ef6eba93f7,Operator,"Contact information for the operator of the premises. The operator is in charge of managing the energy use of the building, such as operating schedules, thermostat setpoints, etc.",https://bedes.lbl.gov/node/e8441dff-490b-4da1-996b-36ef6eba93f7,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Property Management Company,10824,,,,,,
Contributor,10823,3207006c-0368-4bc5-a6e5-8aa031608b40,Contributor,Contributor of original information. Example: the original Portfolio Manager account who shared this premises data.,https://bedes.lbl.gov/node/3207006c-0368-4bc5-a6e5-8aa031608b40,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Qualified Assessor,10822,0b705326-095d-401d-b6b2-68b69c96f4e2,Qualified assessor,An individual qualified to perform an assessment of a premises.,https://bedes.lbl.gov/node/0b705326-095d-401d-b6b2-68b69c96f4e2,7d3e348a-253b-44aa-8b01-2967133a0c0c,0.9777777777777777
Administrator,10821,5eba4ac1-d47d-40e1-a684-b312e2ea5648,Administrator,Administrator of customer accounts.,https://bedes.lbl.gov/node/5eba4ac1-d47d-40e1-a684-b312e2ea5648,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Customer agreement,10820,8b5047bb-090b-46b2-a205-6024888bf22e,Customer agreement,California Proposition 39 customer agreement,https://bedes.lbl.gov/node/8b5047bb-090b-46b2-a205-6024888bf22e,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Customer,10819,47152f84-b2f4-4a1b-aac4-2224cab919d2,Customer,Customer,https://bedes.lbl.gov/node/47152f84-b2f4-4a1b-aac4-2224cab919d2,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Owner,10818,8c0d705e-7e6d-403b-bccd-c58247c50856,Owner,Legal owner of a premises,https://bedes.lbl.gov/node/8c0d705e-7e6d-403b-bccd-c58247c50856,9990e638-f884-446b-9218-c5855a7e7955,1.0
Agency,10817,28d8d9dd-4448-4493-902f-9cf1d191428d,Agency,"Agency such as the Federal agency, required to designate a facility as a federal property in Portfolio Manager.",https://bedes.lbl.gov/node/28d8d9dd-4448-4493-902f-9cf1d191428d,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Occupant,10816,14336def-9751-431f-b713-ba0ec63883a2,Occupant,Occupant,https://bedes.lbl.gov/node/14336def-9751-431f-b713-ba0ec63883a2,7d3e348a-253b-44aa-8b01-2967133a0c0c,1.0
Premises,10815,2bd3d6b2-4dd3-4e8a-9a1d-4177487d7059,Premises,"Identifier for a given premises. A premises can be any part of a building or land, such as a store in a mall, or a whole campus.",https://bedes.lbl.gov/node/2bd3d6b2-4dd3-4e8a-9a1d-4177487d7059,224f52fa-2b57-4a3e-8956-2c94bd1996be,1.0
Custom,10814,47152f84-b2f4-4a1b-aac4-2224cab919d2,Customer,Customer,https://bedes.lbl.gov/node/47152f84-b2f4-4a1b-aac4-2224cab919d2,7d3e348a-253b-44aa-8b01-2967133a0c0c,0.95
Lot,10813,e373c540-4bfd-49a0-9e68-b4e382acb9c9,Lot,Land properties are often sold with multiple land lots.,https://bedes.lbl.gov/node/e373c540-4bfd-49a0-9e68-b4e382acb9c9,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,1.0
Open,10812,c44e66e3-2a30-4235-b4f1-e2569e895a81,Open,Premises does not have a roof but may have some walls or partial walls.,https://bedes.lbl.gov/node/c44e66e3-2a30-4235-b4f1-e2569e895a81,b650665e-a1af-460f-9aa2-e05bb7d06d96,1.0
Non-Enclosed,10811,,,,,,
Enclosed,10810,609407ca-461e-48f4-8b08-aed6311d3c2f,Enclosed,"Premises is completely enclosed by walls, including windows that can be shut, and a roof.",https://bedes.lbl.gov/node/609407ca-461e-48f4-8b08-aed6311d3c2f,b650665e-a1af-460f-9aa2-e05bb7d06d96,1.0
Ventilated,10809,5d691702-ad74-4fd1-b1f0-4749cca59d6a,Ventilated,Premises are ventilated mechanically.,https://bedes.lbl.gov/node/5d691702-ad74-4fd1-b1f0-4749cca59d6a,86b2ac31-8d38-4e02-b457-d3998d19ab6d,1.0
Cooled only,10808,,,,,,
Heated only,10807,,,,,,
Heated and Cooled,10806,,,,,,
Semi-conditioned,10805,aca5748d-4ebb-4716-8d35-9d80a01e062f,Semi conditioned,"Premises are partially conditioned by mechanical heating, cooling, ventilation, or humidity control.",https://bedes.lbl.gov/node/aca5748d-4ebb-4716-8d35-9d80a01e062f,86b2ac31-8d38-4e02-b457-d3998d19ab6d,0.975
Unconditioned,10804,9de91345-4f35-4334-ba1b-4b954e6d197c,Unconditioned,"Premises are not conditioned by any mechanical cooling, heating, ventilation, and/or humidity control.",https://bedes.lbl.gov/node/9de91345-4f35-4334-ba1b-4b954e6d197c,86b2ac31-8d38-4e02-b457-d3998d19ab6d,1.0
Conditioned,10803,925008ac-90f0-4fc5-9627-d44dc8e91246,Conditioned,"Premises are conditioned if mechanically cooled, heated, ventilated, and/or controlled for humidity.",https://bedes.lbl.gov/node/925008ac-90f0-4fc5-9627-d44dc8e91246,86b2ac31-8d38-4e02-b457-d3998d19ab6d,1.0
Cooled,10802,a606b14c-99d2-4453-a246-0b3806f9dc07,Cooled,Premises are mechanically cooled.,https://bedes.lbl.gov/node/a606b14c-99d2-4453-a246-0b3806f9dc07,86b2ac31-8d38-4e02-b457-d3998d19ab6d,1.0
Heated,10801,0ce5f2dd-2fa8-4157-8423-237c9963f62a,Heated,Premises are mechanically heated.,https://bedes.lbl.gov/node/0ce5f2dd-2fa8-4157-8423-237c9963f62a,86b2ac31-8d38-4e02-b457-d3998d19ab6d,1.0
Daylit,10800,,,,,,
Lighted,10799,,,,,,
Occupied,10798,bf8468e5-474b-4a44-96c5-5ef8e3379184,Occupied,"Occupied by the primary occupant type for this premises: people, property, or animals.",https://bedes.lbl.gov/node/bf8468e5-474b-4a44-96c5-5ef8e3379184,c96ba8d5-cb5a-4163-8ca7-d62a24b3de34,1.0
Rentable,10797,e5a507f6-705d-48bc-a968-f84088f0192e,Rentable,Floor area that is being rented or is for rent.,https://bedes.lbl.gov/node/e5a507f6-705d-48bc-a968-f84088f0192e,468fbd28-7043-45fb-8287-9e4ee2efbe6d,1.0
Footprint,10796,6e428fee-7919-47d9-adf7-6648271f2329,Footprint,The total horizontal area of the vertical span of the premises.,https://bedes.lbl.gov/node/6e428fee-7919-47d9-adf7-6648271f2329,468fbd28-7043-45fb-8287-9e4ee2efbe6d,1.0
Finished,10795,25a496f2-c784-49cf-8599-93819379443a,Finished,"To be considered finished, the premises must meet three of the following criteria: be heated, have finished walls, have a finished ceiling (no exposed floor joists), and have a finished floor (painted concrete floors don't count).",https://bedes.lbl.gov/node/25a496f2-c784-49cf-8599-93819379443a,d3649974-1a49-4f8c-af61-3bee0fe6a113,1.0
Net,10794,2d6b707a-abd6-406a-973f-b3809d3ebbe1,Net,"Gross floor area, excluding the area occupied by walls and partitions, the circulation area (where people walk), and the mechanical area (where there is mechanical equipment), i.e., gross floor area reduced by the area for structural components",https://bedes.lbl.gov/node/2d6b707a-abd6-406a-973f-b3809d3ebbe1,468fbd28-7043-45fb-8287-9e4ee2efbe6d,1.0
Gross,10793,49c74a3e-12c9-43e7-b3af-715ccf3aa0b3,Gross,"The sum of the floor areas of all the spaces within the premises with no deductions for floor penetrations other than atria. it is measured from the exterior faces of exterior walls or from the centerline of walls separating buildings but it excludes covered walkways, open-roofed over areas, porches and similar spaces, pipe trenches, exterior terraces or steps, roof overhangs, parking garages, surface parking, and similar features.",https://bedes.lbl.gov/node/49c74a3e-12c9-43e7-b3af-715ccf3aa0b3,468fbd28-7043-45fb-8287-9e4ee2efbe6d,1.0
Common,10792,5ef25880-ec7b-4e1c-8a64-786f4362f843,Common,Commonly used street suffix or abbreviations: Clb,https://bedes.lbl.gov/node/5ef25880-ec7b-4e1c-8a64-786f4362f843,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Tenant,10791,59ddcbe1-806b-4420-a580-c83e29781578,Tenant,Occupant who occupies land or property rented from a landlord,https://bedes.lbl.gov/node/59ddcbe1-806b-4420-a580-c83e29781578,9990e638-f884-446b-9218-c5855a7e7955,1.0
Wing,10790,52f01f54-f3fc-49fa-8e4d-a9a59d83a34a,Wing,,https://bedes.lbl.gov/node/52f01f54-f3fc-49fa-8e4d-a9a59d83a34a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Upper,10789,fe34041f-ed79-4e9d-81dd-5c9f1f459d86,Upper,Common unit abbreviation: Uppr,https://bedes.lbl.gov/node/fe34041f-ed79-4e9d-81dd-5c9f1f459d86,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Unit,10788,0ac2edbb-ce97-4b05-b977-91c5b20bf189,Unit,Generic unit type,https://bedes.lbl.gov/node/0ac2edbb-ce97-4b05-b977-91c5b20bf189,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,1.0
Trailer,10787,2ca1bb90-0fdb-4b5e-ad57-8335dbb9318c,Trailer,"Commonly used street suffix or abbreviations: Trlr, Trlrs",https://bedes.lbl.gov/node/2ca1bb90-0fdb-4b5e-ad57-8335dbb9318c,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Tower,10786,9246658f-2911-4703-b092-2bc48690f520,Tower,,https://bedes.lbl.gov/node/9246658f-2911-4703-b092-2bc48690f520,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Terminal,10785,1e7feb90-1b1d-4084-a138-e889f21c3c06,Terminal,,https://bedes.lbl.gov/node/1e7feb90-1b1d-4084-a138-e889f21c3c06,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Suite,10784,f082e06f-516c-4b82-97b6-1fda41812ff2,Suite,Common unit abbreviation: Ste,https://bedes.lbl.gov/node/f082e06f-516c-4b82-97b6-1fda41812ff2,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Stop,10783,fdd944d8-1f83-4ee8-858b-8ded41a6fa2a,Stop,Common unit abbreviation: Stop,https://bedes.lbl.gov/node/fdd944d8-1f83-4ee8-858b-8ded41a6fa2a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Space,10782,1bc16d94-c485-4a6e-ad52-182d753b317b,Space,"A space is a section within a building or area that aids the primary activity and could not stand alone, such as a hallway or a closet.",https://bedes.lbl.gov/node/1bc16d94-c485-4a6e-ad52-182d753b317b,fba25f46-1fbd-4379-b4fa-5d34884730b0,1.0
Slip,10781,fe67e366-8ed4-44fc-9750-5162febce0b8,Slip,Common unit abbreviation: Slip,https://bedes.lbl.gov/node/fe67e366-8ed4-44fc-9750-5162febce0b8,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Side,10780,959cbc7e-5ded-498f-8b7f-d43604c16e2b,Side,Common unit abbreviation: Side,https://bedes.lbl.gov/node/959cbc7e-5ded-498f-8b7f-d43604c16e2b,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Seat,10779,75140795-6313-480b-a30d-d46e2a70c5f2,Seat,,https://bedes.lbl.gov/node/75140795-6313-480b-a30d-d46e2a70c5f2,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Room,10778,78b43fdd-c53b-467d-8c41-ea71f2860db2,Room,"Rooms refers to subdivisions of a housing unit. Whole rooms are rooms such as living rooms, dining rooms, bedrooms, kitchens, lodgers' rooms, finished basements or attic rooms, recreation rooms, and permanently enclosed sun porches that are used year round. Rooms used for offices by a person living in the unit are included. Not considered to be rooms are bathrooms, halls, foyers or vestibules, balconies, closets, alcoves, pantries, strip or pullman kitchens, laundry or furnace rooms, unfinished attics or basements, open porches, and unfinished space used for storage. A partially divided room, such as a dinette next to a kitchen or a living room, is considered a separate room only if there is a partition from floor to ceiling, but not if the partition consists solely of shelves or cabinets. If a room is used by occupants of more than one unit, the room is included with the unit from which it is most easily reached.",https://bedes.lbl.gov/node/78b43fdd-c53b-467d-8c41-ea71f2860db2,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,1.0
Rear,10777,88ec14ce-98a9-4214-9f21-c1be77143865,Rear,Common unit abbreviation: Rear,https://bedes.lbl.gov/node/88ec14ce-98a9-4214-9f21-c1be77143865,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
PO Box,10776,db19a7fa-2bd1-4e47-9819-386fd066a56e,PO Box,,https://bedes.lbl.gov/node/db19a7fa-2bd1-4e47-9819-386fd066a56e,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Pier,10775,b11aabd4-7f56-4f37-94db-61b0a6cdb186,Pier,Common unit abbreviation: Pier,https://bedes.lbl.gov/node/b11aabd4-7f56-4f37-94db-61b0a6cdb186,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Penthouse,10774,94a0dddc-11a9-4526-af6c-be31fb3aba2a,Penthouse,Common unit abbreviation: Ph,https://bedes.lbl.gov/node/94a0dddc-11a9-4526-af6c-be31fb3aba2a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Office,10773,1f0c77bd-42ee-402e-a163-25636870dda6,Office,Administrative and professional office premises that manage other establishments of the company.,https://bedes.lbl.gov/node/1f0c77bd-42ee-402e-a163-25636870dda6,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Lower,10772,0869bf35-657e-433e-a290-d425fd6da12e,Lower,Common unit abbreviation: Lowr,https://bedes.lbl.gov/node/0869bf35-657e-433e-a290-d425fd6da12e,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Lot,10771,e373c540-4bfd-49a0-9e68-b4e382acb9c9,Lot,Land properties are often sold with multiple land lots.,https://bedes.lbl.gov/node/e373c540-4bfd-49a0-9e68-b4e382acb9c9,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,1.0
Lobby,10770,26e45718-3a2a-4912-a0cb-9017a254fe63,Lobby,"A lobby, foyer or entrance hall is an area often located at the entrance of a building for socializing and greeting.",https://bedes.lbl.gov/node/26e45718-3a2a-4912-a0cb-9017a254fe63,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Key,10769,f51f7059-4fd3-4cb3-892a-99220ace6b38,Key,Commonly used street suffix or abbreviations: Ky,https://bedes.lbl.gov/node/f51f7059-4fd3-4cb3-892a-99220ace6b38,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Hanger,10768,a846b36b-f316-4d47-9be5-b5ec2ec1da1c,Hanger,Common unit abbreviation: Hngr,https://bedes.lbl.gov/node/a846b36b-f316-4d47-9be5-b5ec2ec1da1c,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Front,10767,b476095a-6864-49e0-9caa-a5313b60e09a,Front,Common unit abbreviation: Frnt,https://bedes.lbl.gov/node/b476095a-6864-49e0-9caa-a5313b60e09a,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
