enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance
Floor,10766,9faff201-b000-41cf-9b8a-6955b6937eea,Floor,Stories or floors made up of spaces that are all on the same level.,https://bedes.lbl.gov/node/9faff201-b000-41cf-9b8a-6955b6937eea,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,1.0
Department,10765,2f05ae58-2f06-46cd-8af5-c9e0029b094e,Department,Common unit abbreviation: Dept,https://bedes.lbl.gov/node/2f05ae58-2f06-46cd-8af5-c9e0029b094e,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Cubicle,10764,f0765992-787f-4e82-8cd6-95d5513fb354,Cubicle,,https://bedes.lbl.gov/node/f0765992-787f-4e82-8cd6-95d5513fb354,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Corridor,10763,74ae3421-7517-46aa-993c-b36d40796c85,Corridor,A corridor is a long passage in a building from which doors lead into rooms.,https://bedes.lbl.gov/node/74ae3421-7517-46aa-993c-b36d40796c85,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Building,10762,ee24930d-e880-4212-b3f7-ac8f511111d4,Building,"A building is a single structure wholly or partially enclosed within exterior walls, or within exterior and abutment walls (party walls), and a roof, affording shelter to persons, animals, or property. A building can be two or more units held in the condominium form of ownership that are governed by the same board of managers.",https://bedes.lbl.gov/node/ee24930d-e880-4212-b3f7-ac8f511111d4,fba25f46-1fbd-4379-b4fa-5d34884730b0,1.0
Block,10761,aa868928-40d5-4e95-8df2-707654a8f9ae,Block,,https://bedes.lbl.gov/node/aa868928-40d5-4e95-8df2-707654a8f9ae,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Berth,10760,a4da7604-6d64-4fd8-a399-74f728de75ba,Berth,,https://bedes.lbl.gov/node/a4da7604-6d64-4fd8-a399-74f728de75ba,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Basement,10759,6baa545d-e5f8-4ccd-b36d-6abd63a74cc2,Basement,"Finished, partially-finished, or unfinished.",https://bedes.lbl.gov/node/6baa545d-e5f8-4ccd-b36d-6abd63a74cc2,c96589bd-0dfc-47a4-b040-11dba49d2ebd,1.0
Apartment,10758,631b24fe-6cb8-4cbf-b74d-298a6ba87f23,Apartment,Common unit abbreviation: Apt,https://bedes.lbl.gov/node/631b24fe-6cb8-4cbf-b74d-298a6ba87f23,aeae978b-c81e-4318-b6af-8ac8da74dd51,1.0
Northwest,10757,d7841166-1906-464b-93c8-d17979b61275,Northwest,"Lying toward, or facing the northwest.",https://bedes.lbl.gov/node/d7841166-1906-464b-93c8-d17979b61275,de8671ad-4714-417d-9554-61b2e2561772,1.0
West,10756,adbc46db-dd2b-418e-8456-fe6f433f31d5,West,"Lying toward, or facing the west.",https://bedes.lbl.gov/node/adbc46db-dd2b-418e-8456-fe6f433f31d5,de8671ad-4714-417d-9554-61b2e2561772,1.0
Southwest,10755,26e15218-88e2-4573-aa0a-8bdb9a73b53b,Southwest,"Lying toward, or facing the southwest.",https://bedes.lbl.gov/node/26e15218-88e2-4573-aa0a-8bdb9a73b53b,de8671ad-4714-417d-9554-61b2e2561772,1.0
South,10754,32f17c2d-a396-49fe-9212-9efbd1ab6fbc,South,"Lying toward, or facing the south.",https://bedes.lbl.gov/node/32f17c2d-a396-49fe-9212-9efbd1ab6fbc,de8671ad-4714-417d-9554-61b2e2561772,1.0
Southeast,10753,3f0dd4b4-aeff-48b6-94f4-5c274f7da49f,Southeast,"Lying toward, or facing the southeast.",https://bedes.lbl.gov/node/3f0dd4b4-aeff-48b6-94f4-5c274f7da49f,de8671ad-4714-417d-9554-61b2e2561772,1.0
East,10752,2c8c0990-f06b-46a9-8483-73f4167fc21d,East,"Lying toward, or facing the east.",https://bedes.lbl.gov/node/2c8c0990-f06b-46a9-8483-73f4167fc21d,de8671ad-4714-417d-9554-61b2e2561772,1.0
Northeast,10751,b09b0771-eeb0-4878-a910-43100ffd6365,Northeast,"Lying toward, or facing the northeast.",https://bedes.lbl.gov/node/b09b0771-eeb0-4878-a910-43100ffd6365,de8671ad-4714-417d-9554-61b2e2561772,1.0
North,10750,cd3efe64-7475-4f58-b79a-eb2ee8f9083d,North,"Lying toward, or facing the north.",https://bedes.lbl.gov/node/cd3efe64-7475-4f58-b79a-eb2ee8f9083d,de8671ad-4714-417d-9554-61b2e2561772,1.0
Wells,10749,091bbc73-9bcf-4886-8927-56775d1a56b7,Wells,Commonly used street suffix or abbreviations: Wls,https://bedes.lbl.gov/node/091bbc73-9bcf-4886-8927-56775d1a56b7,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Well,10748,540775a8-6d0b-4f53-a105-74fb5bb5f2da,Well,Commonly used street suffix or abbreviations: Wl,https://bedes.lbl.gov/node/540775a8-6d0b-4f53-a105-74fb5bb5f2da,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Ways,10747,9c3ece87-e875-4353-8b87-0703aa5f6f6f,Ways,Commonly used street suffix or abbreviations: Wys,https://bedes.lbl.gov/node/9c3ece87-e875-4353-8b87-0703aa5f6f6f,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Way,10746,0a1ffc7c-a224-44f2-9e4b-84b5066d0cd3,Way,Commonly used street suffix or abbreviations: Wy,https://bedes.lbl.gov/node/0a1ffc7c-a224-44f2-9e4b-84b5066d0cd3,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Wall,10745,5090e146-fc87-4296-b755-fc62d6fd4399,Wall,Commonly used street suffix or abbreviations: Wall,https://bedes.lbl.gov/node/5090e146-fc87-4296-b755-fc62d6fd4399,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Walks,10744,b81a9438-129d-43c0-a027-32365a0c8e87,Walks,Commonly used street suffix or abbreviations: Wlks,https://bedes.lbl.gov/node/b81a9438-129d-43c0-a027-32365a0c8e87,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Walk,10743,b5a7a8fd-e730-4b16-82b9-1d2a19d12565,Walk,"Commonly used street suffix or abbreviations: Wk, Wlk",https://bedes.lbl.gov/node/b5a7a8fd-e730-4b16-82b9-1d2a19d12565,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Vista,10742,635fe723-9529-4ded-a077-982d5a2464f4,Vista,"Commonly used street suffix or abbreviations: Vis, Vist, Vst, Vsta",https://bedes.lbl.gov/node/635fe723-9529-4ded-a077-982d5a2464f4,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Ville,10741,8f84ee1e-ab8a-4588-b4ce-effba164ad6d,Ville,Commonly used street suffix or abbreviations: Vl,https://bedes.lbl.gov/node/8f84ee1e-ab8a-4588-b4ce-effba164ad6d,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Villages,10740,1e04106c-61e7-4831-8d06-c8f84946c035,Villages,Commonly used street suffix or abbreviations: Vlgs,https://bedes.lbl.gov/node/1e04106c-61e7-4831-8d06-c8f84946c035,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Village,10739,b24348ba-94f7-4ddd-96e4-ce2985a7a63c,Village,"Commonly used street suffix or abbreviations: Vill, Villag, Villg, Villiage, Vlg",https://bedes.lbl.gov/node/b24348ba-94f7-4ddd-96e4-ce2985a7a63c,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Views,10738,d39a5c9a-f79b-4433-a810-dd858cadbb19,Views,Commonly used street suffix or abbreviations: Vws,https://bedes.lbl.gov/node/d39a5c9a-f79b-4433-a810-dd858cadbb19,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
View,10737,ae0f92d3-fe64-4182-bb4f-f2724f657596,View,Commonly used street suffix or abbreviations: Vw,https://bedes.lbl.gov/node/ae0f92d3-fe64-4182-bb4f-f2724f657596,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Viaduct,10736,b1ebc809-c79f-4544-8430-65aef9ddf1ef,Viaduct,"Commonly used street suffix or abbreviations: Vdct, Via, Viadct",https://bedes.lbl.gov/node/b1ebc809-c79f-4544-8430-65aef9ddf1ef,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Valleys,10735,ea62c2ac-b04c-4a2b-a895-c12fac8ee259,Valleys,Commonly used street suffix or abbreviations: Vlys,https://bedes.lbl.gov/node/ea62c2ac-b04c-4a2b-a895-c12fac8ee259,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Valley,10734,a03abcb5-b50f-4084-9bfb-d22b298e000f,Valley,"Commonly used street suffix or abbreviations: Vally, Vlly, Vly",https://bedes.lbl.gov/node/a03abcb5-b50f-4084-9bfb-d22b298e000f,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Unions,10733,efabad8b-6c3f-4d3b-8ab7-d9f623351d37,Unions,Commonly used street suffix or abbreviations: Uns,https://bedes.lbl.gov/node/efabad8b-6c3f-4d3b-8ab7-d9f623351d37,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Union,10732,482116f5-6240-4f16-8824-f98b31bc8983,Union,Commonly used street suffix or abbreviations: Un,https://bedes.lbl.gov/node/482116f5-6240-4f16-8824-f98b31bc8983,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Underpass,10731,f06e745f-a836-481f-ae9e-f46034831f12,Underpass,Commonly used street suffix or abbreviations: Upas,https://bedes.lbl.gov/node/f06e745f-a836-481f-ae9e-f46034831f12,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Turnpike,10730,24e872e9-1c04-42f3-9c2f-f343607f8992,Turnpike,"Commonly used street suffix or abbreviations: Tpke, Trnpk, Turnpk",https://bedes.lbl.gov/node/24e872e9-1c04-42f3-9c2f-f343607f8992,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Tunnel,10729,924ceaac-3d07-4c30-b910-f62f2b92c388,Tunnel,"Commonly used street suffix or abbreviations: Tunel, Tunl, Tunls, Tunnels, Tunnl",https://bedes.lbl.gov/node/924ceaac-3d07-4c30-b910-f62f2b92c388,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Trailer,10728,2ca1bb90-0fdb-4b5e-ad57-8335dbb9318c,Trailer,"Commonly used street suffix or abbreviations: Trlr, Trlrs",https://bedes.lbl.gov/node/2ca1bb90-0fdb-4b5e-ad57-8335dbb9318c,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Trail,10727,63b41593-9c0f-455b-86f8-42316c7fea65,Trail,"Commonly used street suffix or abbreviations: Trails, Trl, Trls",https://bedes.lbl.gov/node/63b41593-9c0f-455b-86f8-42316c7fea65,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Trafficway,10726,f6e35d60-fa06-4a42-af3a-2d7c3962c1bf,Trafficway,Commonly used street suffix or abbreviations: Trfy,https://bedes.lbl.gov/node/f6e35d60-fa06-4a42-af3a-2d7c3962c1bf,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Track,10725,84441047-4af3-4ea6-89e3-de880024ba8a,Track,"Commonly used street suffix or abbreviations: Tracks, Trak, Trk, Trks",https://bedes.lbl.gov/node/84441047-4af3-4ea6-89e3-de880024ba8a,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Trace,10724,fadf59d2-3afe-436d-9eba-f97d98a827bb,Trace,"Commonly used street suffix or abbreviations: Traces, Trce",https://bedes.lbl.gov/node/fadf59d2-3afe-436d-9eba-f97d98a827bb,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Throughway,10723,ddd3a1ae-aadc-4329-a30d-67275ecf21de,Throughway,Commonly used street suffix or abbreviations: Trwy,https://bedes.lbl.gov/node/ddd3a1ae-aadc-4329-a30d-67275ecf21de,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Terrace,10722,19f6e913-0012-482a-8071-9955d5b0c4a5,Terrace,"Commonly used street suffix or abbreviations: Ter, Terr",https://bedes.lbl.gov/node/19f6e913-0012-482a-8071-9955d5b0c4a5,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Summit,10721,5fac0002-aa6f-4801-b897-23887475881b,Summit,"Commonly used street suffix or abbreviations: Smt, Sumit, Sumitt",https://bedes.lbl.gov/node/5fac0002-aa6f-4801-b897-23887475881b,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Streets,10720,96b0371f-0401-4570-9e98-5bafdf40ba44,Streets,Commonly used street suffix or abbreviations: Sts,https://bedes.lbl.gov/node/96b0371f-0401-4570-9e98-5bafdf40ba44,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Street,10719,103b8df3-706b-45fe-bea0-46c1c86e8e88,Street,"Commonly used street suffix or abbreviations: Strt, St, Str",https://bedes.lbl.gov/node/103b8df3-706b-45fe-bea0-46c1c86e8e88,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Stream,10718,9bd41272-5414-4054-92af-c1e437760134,Stream,"Commonly used street suffix or abbreviations: Steme, Strm",https://bedes.lbl.gov/node/9bd41272-5414-4054-92af-c1e437760134,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Stravenue,10717,16fee9e5-5752-494d-8037-b73f65ea2e49,Stravenue,"Commonly used street suffix or abbreviations: Stra, Strav, Straven, Stravn, Strvn, Strvnue",https://bedes.lbl.gov/node/16fee9e5-5752-494d-8037-b73f65ea2e49,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Station,10716,06767903-787e-4ef6-8775-819dc2eb05f4,Station,"Individual stations on the premises, such as workstations in a manufacturer, cashier stations in a retail store, etc.",https://bedes.lbl.gov/node/06767903-787e-4ef6-8775-819dc2eb05f4,d10f0c0b-7993-400e-bfe3-c0fb9a4ab2ad,1.0
Squares,10715,e3426055-ff86-4acb-afea-d97ae26f1eed,Squares,"Commonly used street suffix or abbreviations: Sqrs, Sqs",https://bedes.lbl.gov/node/e3426055-ff86-4acb-afea-d97ae26f1eed,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Square,10714,6b554b10-a758-4caa-834e-b96f0a0e1349,Square,"Commonly used street suffix or abbreviations: Sq, Sqr, Sqre, Squ",https://bedes.lbl.gov/node/6b554b10-a758-4caa-834e-b96f0a0e1349,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Spurs,10713,af8fa1bf-0af4-4c47-aa3b-3177e1f3f894,Spurs,Commonly used street suffix or abbreviations: Spurs,https://bedes.lbl.gov/node/af8fa1bf-0af4-4c47-aa3b-3177e1f3f894,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Spur,10712,bc839a3e-fb4a-4da8-b542-274bb3f20345,Spur,Commonly used street suffix or abbreviations: Spur,https://bedes.lbl.gov/node/bc839a3e-fb4a-4da8-b542-274bb3f20345,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Springs,10711,cbb60111-5b65-4919-a84d-e02e6aafd634,Springs,"Commonly used street suffix or abbreviations: Spgs, Spngs, Sprngs",https://bedes.lbl.gov/node/cbb60111-5b65-4919-a84d-e02e6aafd634,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Spring,10710,bc89fd3e-eb12-46de-b99d-72c0ff4a9d43,Spring,"Commonly used street suffix or abbreviations: Spg, Sprng",https://bedes.lbl.gov/node/bc89fd3e-eb12-46de-b99d-72c0ff4a9d43,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Skyway,10709,f25f8daa-9991-48a3-89ab-f84216c40343,Skyway,Commonly used street suffix or abbreviations: Skwy,https://bedes.lbl.gov/node/f25f8daa-9991-48a3-89ab-f84216c40343,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Shores,10708,48063f9b-9acd-4379-987d-756b98b313e8,Shores,"Commonly used street suffix or abbreviations: Shoars, Shrs",https://bedes.lbl.gov/node/48063f9b-9acd-4379-987d-756b98b313e8,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Shore,10707,5dd26846-584c-47ab-93ab-b5eab9310910,Shore,"Commonly used street suffix or abbreviations: Shoar, Shr",https://bedes.lbl.gov/node/5dd26846-584c-47ab-93ab-b5eab9310910,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Shoals,10706,e5f47460-87d4-45ea-96e4-397a250934b9,Shoals,Commonly used street suffix or abbreviations: Shls,https://bedes.lbl.gov/node/e5f47460-87d4-45ea-96e4-397a250934b9,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Shoal,10705,54890bb0-10a3-4765-801d-e076e72cc669,Shoal,Commonly used street suffix or abbreviations: Shl,https://bedes.lbl.gov/node/54890bb0-10a3-4765-801d-e076e72cc669,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Run,10704,a01dc86c-d30b-49e8-a35f-f3dcc189ba3b,Run,Commonly used street suffix or abbreviations: Run,https://bedes.lbl.gov/node/a01dc86c-d30b-49e8-a35f-f3dcc189ba3b,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Rue,10703,4877bbf1-9600-441c-8c06-18c91442237f,Rue,Commonly used street suffix or abbreviations: Rue,https://bedes.lbl.gov/node/4877bbf1-9600-441c-8c06-18c91442237f,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Row,10702,a462ae84-7722-424e-9cab-7c6f4d92b981,Row,Commonly used street suffix or abbreviations: Row,https://bedes.lbl.gov/node/a462ae84-7722-424e-9cab-7c6f4d92b981,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Route,10701,aed50e2e-10e6-437e-8f13-2eb61873ec75,Route,Commonly used street suffix or abbreviations: Rte,https://bedes.lbl.gov/node/aed50e2e-10e6-437e-8f13-2eb61873ec75,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Roads,10700,f131d261-95f0-48aa-a48c-892f2ce373a6,Roads,Commonly used street suffix or abbreviations: Rds,https://bedes.lbl.gov/node/f131d261-95f0-48aa-a48c-892f2ce373a6,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Road,10699,91878829-3e23-406a-ad78-6f2c1f418bf5,Road,Commonly used street suffix or abbreviations: Rd,https://bedes.lbl.gov/node/91878829-3e23-406a-ad78-6f2c1f418bf5,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
River,10698,f788da94-59e3-4aae-8037-e0978bfa2d8b,River,"Commonly used street suffix or abbreviations: Riv, Rvr, Rivr",https://bedes.lbl.gov/node/f788da94-59e3-4aae-8037-e0978bfa2d8b,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Ridges,10697,c0256fb6-a0f5-4a23-8437-55dcff2263a8,Ridges,Commonly used street suffix or abbreviations: Rdgs,https://bedes.lbl.gov/node/c0256fb6-a0f5-4a23-8437-55dcff2263a8,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Ridge,10696,fbf9de0d-6552-43d1-9562-51f093240379,Ridge,"Commonly used street suffix or abbreviations: Rdg, Rdge",https://bedes.lbl.gov/node/fbf9de0d-6552-43d1-9562-51f093240379,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Rest,10695,24fbe3e9-58d8-4013-a4bd-b832f9908650,Rest,Commonly used street suffix or abbreviations: Rst,https://bedes.lbl.gov/node/24fbe3e9-58d8-4013-a4bd-b832f9908650,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Rapids,10694,94859e23-170d-42c0-8bcb-62db358c9a97,Rapids,Commonly used street suffix or abbreviations: Rpds,https://bedes.lbl.gov/node/94859e23-170d-42c0-8bcb-62db358c9a97,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Rapid,10693,a952ba73-dec1-4f87-9a13-7afe08249d60,Rapid,Commonly used street suffix or abbreviations: Rpd,https://bedes.lbl.gov/node/a952ba73-dec1-4f87-9a13-7afe08249d60,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Ranch,10692,2c5baa26-a948-46dc-8b34-cda8873c14ac,Ranch,"Commonly used street suffix or abbreviations: Ranches, Rnch, Rnchs",https://bedes.lbl.gov/node/2c5baa26-a948-46dc-8b34-cda8873c14ac,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Ramp,10691,931733ce-cfa5-435c-b380-b7682434a2fc,Ramp,Commonly used street suffix or abbreviations: Ramp,https://bedes.lbl.gov/node/931733ce-cfa5-435c-b380-b7682434a2fc,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Radial,10690,0c3d4768-5310-4cbe-be25-8bc6c0f779ca,Radial,"Commonly used street suffix or abbreviations: Rad, Radiel, Radl",https://bedes.lbl.gov/node/0c3d4768-5310-4cbe-be25-8bc6c0f779ca,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Prairie,10689,a832f274-5895-4247-9423-1cb89cd00a00,Prairie,"Commonly used street suffix or abbreviations: Pr, Prr",https://bedes.lbl.gov/node/a832f274-5895-4247-9423-1cb89cd00a00,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Ports,10688,ac5a9042-ddc5-4e67-b4ac-36113ffa782f,Ports,Commonly used street suffix or abbreviations: Prts,https://bedes.lbl.gov/node/ac5a9042-ddc5-4e67-b4ac-36113ffa782f,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Port,10687,a1fdec93-399c-4358-9cfd-98c263c6096e,Port,Commonly used street suffix or abbreviations: Prt,https://bedes.lbl.gov/node/a1fdec93-399c-4358-9cfd-98c263c6096e,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Points,10686,22de7680-9e60-4039-9d17-45165c099ceb,Points,Commonly used street suffix or abbreviations: Pts,https://bedes.lbl.gov/node/22de7680-9e60-4039-9d17-45165c099ceb,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Point,10685,9f8ba958-4f26-4d33-8c9e-0df264e5653d,Point,Commonly used street suffix or abbreviations: Pt,https://bedes.lbl.gov/node/9f8ba958-4f26-4d33-8c9e-0df264e5653d,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Plaza,10684,f6d5f26e-c70b-407b-82f2-83ed69f217ea,Plaza,"Commonly used street suffix or abbreviations: Plz, Plza",https://bedes.lbl.gov/node/f6d5f26e-c70b-407b-82f2-83ed69f217ea,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Plains,10683,401190af-7921-464a-91a5-a108609b1370,Plains,Commonly used street suffix or abbreviations: Plns,https://bedes.lbl.gov/node/401190af-7921-464a-91a5-a108609b1370,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Plain,10682,777d5a1f-3f64-4124-96e0-e0e189c8eb7d,Plain,Commonly used street suffix or abbreviations: Pln,https://bedes.lbl.gov/node/777d5a1f-3f64-4124-96e0-e0e189c8eb7d,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Place,10681,8313b76f-9b56-445c-bb5c-2245e70c460f,Place,Commonly used street suffix or abbreviations: Pl,https://bedes.lbl.gov/node/8313b76f-9b56-445c-bb5c-2245e70c460f,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Pines,10680,b1659da5-fdd8-486e-8abc-872106a69e27,Pines,Commonly used street suffix or abbreviations: Pnes,https://bedes.lbl.gov/node/b1659da5-fdd8-486e-8abc-872106a69e27,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Pine,10679,15577687-7994-468a-9555-37cbc8d04683,Pine,Commonly used street suffix or abbreviations: Pne,https://bedes.lbl.gov/node/15577687-7994-468a-9555-37cbc8d04683,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Pike,10678,61fab8e0-c22c-4bd9-b4bc-f4742add8f16,Pike,Commonly used street suffix or abbreviations: Pikes,https://bedes.lbl.gov/node/61fab8e0-c22c-4bd9-b4bc-f4742add8f16,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Path,10677,857f9f5c-4778-4a9b-af04-b1842eb08310,Path,Commonly used street suffix or abbreviations: Paths,https://bedes.lbl.gov/node/857f9f5c-4778-4a9b-af04-b1842eb08310,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
Passage,10676,cc6662a6-2d44-4adb-9a96-dea5b0741ef2,Passage,Commonly used street suffix or abbreviations: Psge,https://bedes.lbl.gov/node/cc6662a6-2d44-4adb-9a96-dea5b0741ef2,0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e,1.0
